Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2001-02-27,80.06194305419922,80.94842066771002,79.47306587897236,80.28989582079933,11415000
2001-02-28,78.48529052734375,80.31524169559684,78.05471349769937,80.25825590374812,14825800
2001-03-01,78.89684295654297,78.89684295654297,77.09222108822232,78.54858530809665,14672000
2001-03-02,78.26996612548828,79.56169658229501,77.44047446600018,77.56711271765315,12564300
2001-03-05,78.98548889160156,79.01081751051407,78.39661178697092,78.61190263225723,5293200
2001-03-06,79.83397674560547,80.89142117016563,79.46038567390502,80.00493887608543,6917000
2001-03-07,80.40389251708984,80.44188304414078,79.63138626077483,80.353235260394,6371700
2001-03-08,80.49246215820312,80.56844313854215,79.87192344345699,80.16319514027671,6055000
2001-03-09,78.11164093017578,79.84660954419388,77.95334075073411,79.84660954419388,10020300
2001-03-12,74.76837158203125,77.56711870570115,74.55941410282703,77.46580423180576,13972900
2001-03-13,75.99681091308594,76.26275910615045,74.42014117371204,75.60422923498392,12888000
2001-03-14,74.49612426757812,75.5345738786742,73.29304098713015,74.11620450294768,19883400
2001-03-15,74.51508331298828,75.26226058033622,74.3124592149417,75.00264588827739,10370300
2001-03-16,73.0205078125,74.5379320874511,72.89352376282962,74.36650483138264,58514600
2001-03-19,74.50621795654297,74.72208851489005,72.89990655534044,73.49671974400478,10067800
2001-03-20,72.50625610351562,75.21095675277255,72.44911689425248,74.85541097794083,15083900
2001-03-21,71.27448272705078,73.17919895823053,71.0459163917937,72.49349995245929,19004600
2001-03-22,70.55073547363281,71.4903933614556,68.59522441288702,71.12214682846836,28624800
2001-03-23,72.68402862548828,72.79831187977157,70.79200693656426,71.90309224722783,12861700
2001-03-26,73.61100769042969,73.8205230018381,72.86816394361358,73.45862675347072,9943800
2001-03-27,75.11572265625,75.3315932017292,73.19195837046578,73.40782891594499,12880700
2001-03-28,73.03956604003906,74.25223363615744,72.95067961284492,74.22049125155782,10953300
2001-03-29,73.31890869140625,73.9665103416017,71.19832124087245,72.82367820132052,12060300
2001-03-30,74.08714294433594,74.08714294433594,72.69669800020817,73.36335088014647,9183600
2001-04-02,72.50625610351562,74.52525717792749,72.2522976037489,73.83956244703032,10561000
2001-04-03,70.0872573852539,72.47450477132284,69.87773728924326,72.36657193784364,12836000
2001-04-04,70.37934875488281,71.17298147616916,69.39524708685758,70.20157580034663,14884300
2001-04-05,73.04590606689453,73.32526129380113,71.42689452019167,71.93482104102489,21522800
2001-04-06,71.93482208251953,72.63321742581705,71.14753547943484,72.3729037480359,14937800
2001-04-09,72.73482513427734,73.00783489048521,71.60469330195806,72.3792793471966,9034300
2001-04-10,74.06177520751953,74.7601707381951,73.12211233144771,73.29988521082538,17873600
2001-04-11,74.1125259399414,75.5474089751097,73.73792915186128,75.41407939275928,12722300
