Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2013-02-05,119.95567321777344,120.297149946406,119.35211491757009,119.39977382366348,113912400
2013-02-06,120.04303741455078,120.12244469441201,119.44742828594713,119.53478477618361,138762800
2013-02-07,119.88420104980469,120.1939172869438,119.01063621802885,120.08273740996304,162490000
2013-02-08,120.55126953125,120.62273970626823,120.0906637627491,120.0906637627491,103133700
2013-02-11,120.52745056152344,120.63068122332713,120.22567143233465,120.50362716897665,73775000
2013-02-12,120.72602081298828,120.94838061766518,120.40041819981835,120.53542150139357,65392700
2013-02-13,120.82920837402344,121.194520561424,120.48773169505212,120.972160836118,82322600
2013-02-14,120.94042205810547,121.0833745601772,120.32893870135848,120.4639419924987,80834300
2013-02-15,120.79741668701172,121.17860295796605,120.35269735128281,121.05153682841691,215226500
2013-02-19,121.70282745361328,121.72665085498743,120.83721155648198,121.00397536610095,95105400
2013-02-20,120.18595886230469,121.65513266191098,120.1224257778015,121.61542296938438,160574800
2013-02-21,119.45535278320312,120.24949820427297,119.07416637404488,119.88419809649142,183257000
2013-02-22,120.62274932861328,120.62274932861328,119.51095056953888,120.03507734584673,106356600
2013-02-25,118.32766723632812,121.39306903333285,118.32766723632812,121.21041898021862,245824800
2013-02-26,119.13771057128906,119.28065094391586,118.11325609666935,118.89946449921248,186596200
2013-02-27,120.63868713378906,120.97222690390754,118.93126645335292,119.0345092813787,150781900
2013-02-28,120.40038299560547,121.40100182407772,120.24155634123326,120.63067982679064,126866000
2013-03-01,120.79741668701172,120.98006667468043,119.4473723842081,119.98738525825232,170634800
2013-03-04,121.44075775146484,121.44075775146484,120.32895862988327,120.51954584061063,99010200
2013-03-05,122.52871704101562,122.85431963928143,122.01252725757955,122.02841356224373,121431900
2013-03-06,122.69554138183594,123.02908120525423,122.42553468445516,122.96554807921673,94469900
2013-03-07,122.91781616210938,123.07664280838729,122.71134273371771,122.85428308005893,86101400
2013-03-08,123.44197845458984,123.60874222367286,122.82254593402703,123.45786475754493,123477800
2013-03-11,123.9105224609375,123.91845955363422,123.19579635187192,123.34668593700103,83746800
2013-03-12,123.63258361816406,123.96613544028719,123.25934632712233,123.8231829282772,105755800
2013-03-13,123.80733489990234,123.98204795876279,123.27525862708343,123.69615496405517,92550900
2013-03-14,124.46642303466797,124.52201903715165,123.8152300142951,124.13288337286251,126329900
2013-03-15,124.30207824707031,124.46958369514594,123.88728256584886,124.31803520408434,138601100
2013-03-18,123.6161117553711,124.15055434345808,123.00189653018641,123.11357091916585,126704300
2013-03-19,123.32892608642578,124.04683101042541,122.51529158005769,123.87932554156909,167567300
2013-03-20,124.19044494628906,124.39783676966384,123.84743720085069,124.05484119582141,113759300
2013-03-21,123.12956237792969,124.15058912654281,122.92217050360478,123.44862867252169,128605000
2013-03-22,124.1186752319336,124.1186752319336,123.4246872430616,123.52041685935987,111163600
2013-03-25,123.60011291503906,124.65305294430937,123.12151376940008,124.44564902676687,151322300
2013-03-26,124.58927917480469,124.62118092660208,123.97506395124442,124.11066769667542,86856600
2013-03-27,124.58927917480469,124.62916549324804,123.64004078519213,123.84743260086388,99950600
2013-03-28,124.97210693359375,125.11569518348801,124.23824524410702,124.50945261751924,102932800
2013-04-01,124.47757720947266,125.16358035129716,124.17445586237098,124.90831770708674,99194100
2013-04-02,125.0918197631836,125.40291357187594,124.73285506949624,124.92430209468979,101504300
2013-04-03,123.82345581054688,125.25927752331293,123.49641733642055,125.16356013299215,154167400
2013-04-04,124.32600402832031,124.57328208277667,123.71178900262471,123.98299640611934,131885000
2013-04-05,123.76763153076172,123.9191921881662,122.65886040272903,122.80243649610708,159666000
2013-04-08,124.60527038574219,124.61324278298397,123.4406552937036,123.8554512106542,86571200
2013-04-09,125.0360107421875,125.49069298725378,124.42179535154662,124.83659126731958,101922200
2013-04-10,126.5675048828125,126.72703797044913,125.3390867192566,125.37098846814617,135711100
2013-04-11,126.98222351074219,127.39701902389936,126.46372607639897,126.59135733761455,110142500
2013-04-12,126.67124938964844,126.862684290438,125.96928896249078,126.57551976765518,116359900
2013-04-15,123.73576354980469,126.13678126747936,123.71981875901592,126.03307926937232,217259000
2013-04-16,125.56241607666016,125.62623173617406,124.36589984685763,124.66900901505802,147507800
2013-04-17,123.7278060913086,124.69300160077563,123.06573204576628,124.66906006851013,226834800
2013-04-18,122.9540023803711,123.96705615588402,122.48337560328103,123.93514224160454,167583200
2013-04-19,124.02291870117188,124.07876197952702,122.93807660079806,123.2411980053657,149687600
